  77 -79 -20.218  11.877 0 0 0
  78 -79 -20.416  11.218 0 0 0
  79 -79 -20.603  10.555 0 0 0
  80 -79 -20.778   9.888 0 0 0
  81 -79 -20.941   9.219 0 0 0
  82 -79 -21.094   8.547 0 0 0
  83 -79 -21.234   7.872 0 0 0
  84 -79 -21.363   7.195 0 0 0
  85 -79 -21.481   6.516 0 0 0
  86 -79 -21.587   5.835 0 0 0
  87 -79 -21.681   5.152 0 0 0
  88 -79 -21.763   4.467 0 0 0
  89 -79 -21.834   3.781 0 0 0
  90 -79 -21.893   3.094 0 0 0
  91 -79 -21.940   2.406 0 0 0
  92 -79 -21.975   1.718 0 0 0
  93 -79 -21.999   1.028 0 0 0
  94 -79 -22.010   0.339 0 0 0
  95 -79 -22.010  -0.351 0 0 0
  96 -79 -21.998  -1.041 0 0 0
  97 -79 -21.975  -1.730 0 0 0
  98 -79 -21.939  -2.419 0 0 0
  99 -79 -21.892  -3.107 0 0 0
 100 -79 -21.833  -3.794 0 0 0
 101 -79 -21.762  -4.480 0 0 0
 102 -79 -21.679  -5.164 0 0 0
 103 -79 -21.585  -5.847 0 0 0
 104 -79 -21.479  -6.528 0 0 0
 105 -79 -21.361  -7.208 0 0 0
 106 -79 -21.232  -7.885 0 0 0
 107 -79 -21.091  -8.559 0 0 0
 108 -79 -20.939  -9.231 0 0 0
 109 -79 -20.775  -9.900 0 0 0
 110 -79 -20.599 -10.567 0 0 0
 111 -79 -20.413 -11.230 0 0 0
 112 -79 -20.215 -11.889 0 0 0
 113 -79 -20.005 -12.545 0 0 0
 114 -79 -19.785 -13.197 0 0 0
 115 -79 -19.553 -13.845 0 0 0
 116 -79 -19.310 -14.489 0 0 0
 117 -79 -19.057 -15.129 0 0 0
 118 -79 -18.792 -15.763 0 0 0
 119 -79 -18.517 -16.393 0 0 0
 120 -79 -18.230 -17.018 0 0 0
 121 -79 -17.933 -17.638 0 0 0
 122 -79 -17.626 -18.253 0 0 0
