time,latitude,longitude,lon360,depth,depth_km,mag,horizontalError,depthError,magError
2025-08-11T06:37:40.608Z,-16.7618,-174.0509,185.9491,130.154,-130.154,5.1,8.93,5.302,0.024
2025-06-16T06:17:15.454Z,-17.084,-174.0827,185.9173,96.721,-96.721,5,9.58,6.438,0.025
2025-04-18T14:26:55.550Z,-16.0197,-174.8449,185.1551,292.673,-292.673,4.9,10.04,5.555,0.025
2024-11-10T09:43:22.826Z,-20.7394,-178.5362,181.4638,583.497,-583.497,5,12.19,8.3,0.025
2024-10-14T07:40:09.543Z,-17.7588,-179.9029,180.0971,609.232,-609.232,4.9,9.73,8.008,0.025
2025-10-04T18:50:54.303Z,-18.6384,-177.9514,182.0486,531.745,-531.745,4.9,9.12,7.327,0.027
2024-10-29T08:32:45.641Z,-18.1306,-178.2019,181.7981,566.896,-566.896,4.9,8.33,6.004,0.028
2024-10-21T20:25:35.787Z,-17.7732,-178.6631,181.3369,556.614,-556.614,4.7,11.52,6.61,0.028
2025-06-26T23:53:54.769Z,-20.5367,-178.8275,181.1725,624.994,-624.994,4.7,10,6.323,0.028
2025-07-17T14:14:27.573Z,-21.1421,-179.0095,180.9905,638.859,-638.859,4.7,12.45,6.658,0.028
2025-07-15T18:42:43.315Z,-18.0509,-178.4464,181.5536,629.783,-629.783,4.8,11.04,6.221,0.029
2025-03-14T00:11:48.874Z,-17.3339,-179.0324,180.9676,553.909,-553.909,4.7,11.86,4.319,0.029
2025-10-27T11:57:41.686Z,-18.1439,-179.3826,180.6174,647.752,-647.752,4.6,10.66,4.657,0.029
2025-01-27T19:26:05.899Z,-18.6107,-178.0631,181.9369,524.55,-524.55,4.6,12.25,7.247,0.029
2025-06-29T01:56:26.759Z,-16.3223,-173.9493,186.0507,113.303,-113.303,4.8,10.99,6.554,0.03
2025-06-10T23:14:49.950Z,-20.5191,-178.3834,181.6166,549.345,-549.345,4.7,11.28,6.022,0.03
2025-04-09T17:25:14.798Z,-25.8913,-178.9154,181.0846,361.222,-361.222,4.9,10.53,4.072,0.031
2025-03-31T09:42:34.989Z,-22.5179,-179.5027,180.4973,583.791,-583.791,4.8,13.13,6.613,0.031
2025-08-31T07:11:23.178Z,-23.3734,179.0041,179.0041,546.395,-546.395,4.6,12.26,8.892,0.031
2025-03-15T21:56:48.173Z,-13.6407,173.0381,173.0381,633.722,-633.722,4.7,12.18,7.063,0.031
2024-10-28T02:46:26.024Z,-25.9206,179.8,179.8,489.416,-489.416,4.9,9.67,4.138,0.032
2025-06-07T13:20:48.447Z,-29.3889,-179.0368,180.9632,341.612,-341.612,4.9,9.13,3.772,0.032
2024-12-21T01:17:05.969Z,-17.9707,-178.1419,181.8581,607.996,-607.996,4.8,11.53,6.707,0.032
2025-07-14T00:03:40.496Z,-24.1169,179.1512,179.1512,545.062,-545.062,4.7,11.6,5.99,0.032
2025-09-20T13:50:44.038Z,-17.96,-178.3769,181.6231,598.126,-598.126,4.5,6.56,7.844,0.031
2025-07-13T17:58:28.979Z,-19.0163,-174.7653,185.2347,93.302,-93.302,4.8,11.59,7.239,0.033
2025-07-18T22:12:06.310Z,-19.2671,-177.6451,182.3549,596.72,-596.72,4.5,12.41,7.352,0.032
2025-05-23T05:06:21.331Z,-15.4802,-178.7575,181.2425,427.738,-427.738,4.6,14.81,8.074,0.033
2025-07-14T09:53:22.502Z,-17.7322,-178.7735,181.2265,551.011,-551.011,4.4,11.52,6.709,0.032
2025-05-18T07:54:33.437Z,-17.5865,-174.5092,185.4908,76.461,-76.461,4.9,10.28,5.91,0.034
2025-06-08T09:35:56.158Z,-25.4227,-177.1364,182.8636,122.376,-122.376,4.9,10.15,6.362,0.034
2025-09-27T02:31:37.688Z,-20.594,-178.6689,181.3311,614.565,-614.565,4.6,12.78,2.508,0.033
2025-05-06T21:10:29.132Z,-22.3515,-179.5451,180.4549,589.473,-589.473,4.7,9.17,6.896,0.034
2025-04-24T20:04:27.703Z,-24.2511,-179.796,180.204,501.972,-501.972,4.8,11.33,6.996,0.034
2025-09-20T16:39:41.353Z,-14.9077,-177.5607,182.4393,377.943,-377.943,4.6,10.47,6.273,0.034
2025-08-06T16:29:08.551Z,-18.135,-178.4305,181.5695,594.036,-594.036,4.4,10.84,3.662,0.034
2024-10-29T16:16:32.632Z,-19.7304,-177.0211,182.9789,330.927,-330.927,4.9,10.33,5.632,0.036
2025-09-06T18:51:29.988Z,-17.7485,-178.3923,181.6077,558.289,-558.289,4.7,12.04,6.167,0.035
2025-03-26T08:28:37.552Z,-19.0565,-177.6864,182.3136,566.373,-566.373,4.4,12.13,3.431,0.034
2025-01-21T07:25:46.687Z,-19.3987,169.4161,169.4161,214.496,-214.496,4.9,5.21,7.265,0.036
2024-11-06T15:38:47.678Z,-20.895,-178.6489,181.3511,587.521,-587.521,5.2,10.16,6.26,0.037
2024-12-05T12:26:09.447Z,-18.1206,-178.3569,181.6431,592.402,-592.402,4.4,13.73,7.341,0.035
2025-07-31T06:49:32.183Z,-23.4049,178.8971,178.8971,565.388,-565.388,5.1,11.93,8.69,0.038
2024-11-16T16:39:15.415Z,-17.6376,-178.8675,181.1325,542.916,-542.916,4.6,11.84,5.676,0.037
2025-06-25T08:04:29.021Z,-21.4617,-179.0454,180.9546,588.803,-588.803,4.4,12.9,6.275,0.036
2025-11-02T22:10:14.010Z,-19.75,169.6761,169.6761,241.798,-241.798,5,7.4,4.409,0.038
2024-10-29T06:13:05.296Z,-18.6749,169.51,169.51,283.585,-283.585,5,10.61,2.778,0.038
2025-06-18T12:08:05.407Z,-21.2635,-179.2155,180.7845,618.221,-618.221,4.9,13.04,8.505,0.037
2025-08-29T03:01:12.671Z,-20.3238,-177.6855,182.3145,492.617,-492.617,4.4,12.19,6.674,0.037
2025-06-26T10:13:37.302Z,-25.4251,179.6797,179.6797,504.783,-504.783,4.6,13.46,8.277,0.037
2025-05-30T02:47:28.442Z,-23.7261,179.9473,179.9473,522.823,-522.823,4.6,12.31,6.544,0.038
2025-07-18T07:23:45.804Z,-23.6893,179.9095,179.9095,514.058,-514.058,4.5,15.1,9.726,0.037
2025-06-24T07:07:36.926Z,-23.5226,-179.7744,180.2256,558.917,-558.917,4.7,12.51,5.869,0.038
2025-08-22T12:53:29.371Z,-17.5267,168.6638,168.6638,210.852,-210.852,5.2,8.71,6.806,0.04
2025-01-28T11:24:39.294Z,-19.6005,-177.791,182.209,579.399,-579.399,4.4,12.83,8.52,0.038
2025-02-20T17:24:50.535Z,-22.4702,179.3124,179.3124,574.818,-574.818,4.8,13.07,7.542,0.039
2025-06-20T16:31:02.528Z,-18.0232,-178.3952,181.6048,595.736,-595.736,4.4,13.48,7.35,0.038
2025-01-14T04:12:22.044Z,-16.2905,-175.4253,184.5747,322.588,-322.588,5,10.53,5.379,0.04
2024-11-29T03:05:39.801Z,-20.4659,-178.0542,181.9458,537.316,-537.316,4.4,11.8,6.84,0.039
2025-11-03T18:39:47.042Z,-16.5223,-177.2358,182.7642,421.006,-421.006,4.6,12.1,7.988,0.041
2025-03-21T00:08:20.487Z,-23.3998,-179.7871,180.2129,550.443,-550.443,4.6,11.02,3.464,0.041
2024-12-08T17:47:09.737Z,-18.0128,-178.4202,181.5798,594.437,-594.437,4.4,13.09,8.454,0.04
2025-07-24T14:55:28.414Z,-26.3784,-177.9211,182.0789,215.374,-215.374,4.7,13.46,7.253,0.041
2025-05-27T18:49:36.214Z,-23.4224,178.8889,178.8889,545.272,-545.272,5,10.29,5.663,0.042
2025-09-27T09:49:27.469Z,-19.6435,169.0822,169.0822,127.736,-127.736,5,10.62,7.49,0.042
2025-06-24T03:13:55.592Z,-18.0225,-178.2053,181.7947,557.71,-557.71,5,11.84,6.347,0.042
2025-07-28T08:00:14.316Z,-17.4618,-177.5031,182.4969,394.174,-394.174,4.6,10.83,7.746,0.042
2024-12-08T03:51:09.245Z,-18.9498,-177.9417,182.0583,494.832,-494.832,4.4,10.45,6.2,0.041
2025-06-13T23:00:20.978Z,-17.8763,168.501,168.501,157.959,-157.959,5,8.34,5.504,0.043
2025-04-04T00:33:25.536Z,-23.6638,-179.8604,180.1396,551.56,-551.56,4.6,9.31,5.887,0.042
2025-04-03T22:57:18.969Z,-20.5797,-178.109,181.891,526.004,-526.004,4.6,10.8,6.7,0.042
2024-11-09T19:17:08.015Z,-24.3078,178.9053,178.9053,540.505,-540.505,4.7,11.26,6.384,0.043
2025-03-10T22:30:34.276Z,-19.9855,-177.6087,182.3913,403.651,-403.651,4.7,10.88,6.172,0.044
2025-05-31T13:14:56.097Z,-15.7861,-174.2249,185.7751,135.094,-135.094,4.7,7.97,5.981,0.043
2024-10-20T10:06:51.920Z,-24.5689,-177.1379,182.8621,154.518,-154.518,4.8,11.34,6.755,0.044
2025-03-28T17:24:20.751Z,-16.0612,-176.3916,183.6084,378.098,-378.098,4.7,9.62,6.143,0.044
2025-10-22T07:30:15.127Z,-20.457,-178.0553,181.9447,531.75,-531.75,4.4,12.23,7.587,0.044
2025-10-05T10:27:00.591Z,-17.6708,-178.9722,181.0278,546.798,-546.798,4.4,13.34,4.568,0.043
2025-09-02T15:50:17.406Z,-20.8579,-178.7333,181.2667,548.336,-548.336,4.5,12.87,6.836,0.044
2025-07-07T23:54:08.584Z,-23.1238,-179.7017,180.2983,532.639,-532.639,4.9,12.14,6.348,0.045
2025-08-07T19:15:55.199Z,-17.9312,-178.5335,181.4665,597.459,-597.459,4.3,10.39,7.507,0.043
2025-03-23T06:30:49.284Z,-18.1746,-177.9356,182.0644,619.089,-619.089,4.5,12.19,8.61,0.044
2025-02-23T06:36:23.670Z,-25.4628,179.6952,179.6952,517.496,-517.496,4.6,13.63,8.51,0.045
2025-06-23T18:01:57.198Z,-20.9615,-178.7236,181.2764,583.264,-583.264,4.5,12.66,6.538,0.045
2025-01-23T06:17:43.104Z,-19.0842,169.5203,169.5203,260.446,-260.446,4.6,8.84,7.743,0.045
2025-09-20T15:37:56.117Z,-15.6083,-177.3831,182.6169,422.541,-422.541,4.4,11.85,6.677,0.044
2025-10-03T18:12:33.257Z,-19.3445,169.4247,169.4247,255.669,-255.669,4.7,8.78,7.175,0.047
2025-07-20T23:20:54.240Z,-18.5347,-177.8323,182.1677,618.605,-618.605,4.2,13.01,4.73,0.044
2025-09-02T08:58:33.846Z,-15.2084,-178.4429,181.5571,414.974,-414.974,4.3,11.74,6.437,0.045
2024-11-26T01:54:45.095Z,-20.5815,-178.7364,181.2636,607.398,-607.398,4.8,11.42,6.378,0.047
2025-04-01T13:59:40.043Z,-25.2577,178.3266,178.3266,594.504,-594.504,5,7.53,5.709,0.048
2025-08-13T09:04:20.102Z,-18.5359,-177.3719,182.6281,392.932,-392.932,4.5,12.43,8.049,0.047
2025-06-29T22:27:40.416Z,-23.7534,178.8641,178.8641,550.94,-550.94,4.5,13.3,6.923,0.047
2024-10-27T22:06:32.012Z,-17.899,-178.2309,181.7691,607.641,-607.641,5,11.15,5.983,0.048
2024-11-21T15:18:43.631Z,-19.4579,-177.0411,182.9589,329.694,-329.694,4.8,11.19,6.996,0.048
2025-04-12T04:48:10.775Z,-16.4078,-173.7153,186.2847,64.376,-64.376,4.7,9.52,7.158,0.048
2025-07-12T18:11:21.415Z,-24.2968,-179.9884,180.0116,533.552,-533.552,4.5,10.97,6.126,0.049
2025-05-18T04:15:57.538Z,-20.2787,-177.7342,182.2658,503.708,-503.708,4.4,13.75,8.301,0.048
2024-12-04T20:06:30.761Z,-17.9872,-178.5306,181.4694,614.545,-614.545,4.3,13.32,3.514,0.047
2024-10-31T06:02:24.157Z,-18.9431,-177.9519,182.0481,504.251,-504.251,4.9,10.93,6.271,0.05
2025-11-07T17:31:58.393Z,-17.8848,-178.3136,181.6864,534.589,-534.589,4.5,11.68,6.227,0.048
2025-01-25T07:28:52.412Z,-13.768,172.3272,172.3272,603.133,-603.133,4.2,13.26,7.253,0.047
2025-04-23T21:57:49.766Z,-19.6606,-175.3341,184.6659,130.697,-130.697,5,11.04,5.223,0.051
2025-10-06T21:36:43.205Z,-17.9965,-178.482,181.518,587.926,-587.926,4.3,12.59,8.297,0.048
2025-03-29T01:58:03.647Z,-20.4655,-178.0941,181.9059,533.239,-533.239,4.4,13.7,7.757,0.048
2025-11-03T19:20:45.107Z,-23.5215,-179.9453,180.0547,537.775,-537.775,4.6,12.37,8.645,0.05
2025-03-22T20:37:23.557Z,-27.635,178.6482,178.6482,571.336,-571.336,4.7,12.59,8.188,0.05
2025-04-01T13:09:19.253Z,-22.2036,-179.1516,180.8484,550.003,-550.003,4.7,9.4,6.343,0.05
2025-01-27T19:24:40.050Z,-18.5301,-178.0754,181.9246,539.581,-539.581,4.3,13.39,3.24,0.048
2024-11-17T14:14:02.939Z,-24.2112,179.8941,179.8941,515.2,-515.2,4.8,13.07,8.773,0.051
2024-10-10T23:11:24.212Z,-17.9048,-178.6545,181.3455,542.971,-542.971,4.4,12.23,7.379,0.049
2025-10-17T17:37:34.605Z,-19.8854,-178.0543,181.9457,477.91,-477.91,4.2,12.11,6.113,0.048
2025-01-07T04:15:30.187Z,-17.6376,-176.843,183.157,370.004,-370.004,5,11.15,5.696,0.052
2025-08-12T12:58:55.211Z,-14.906,167.2372,167.2372,112.225,-112.225,4.6,5.27,5.422,0.05
2024-11-11T22:10:08.993Z,-20.4492,-177.7495,182.2505,418.454,-418.454,4.9,11.87,5.854,0.051
2024-12-30T10:39:05.746Z,-26.8515,179.2828,179.2828,507.609,-507.609,4.9,11.23,6.038,0.051
2025-09-29T12:21:57.445Z,-13.6265,167.1364,167.1364,224.993,-224.993,4.5,11.88,5.972,0.05
2025-09-08T20:32:06.010Z,-17.8736,-178.5413,181.4587,589.992,-589.992,4.2,13.14,8.618,0.049
2025-02-24T19:19:12.667Z,-22.1565,-179.5147,180.4853,606.869,-606.869,4.6,12.28,7.685,0.05
2025-03-02T14:11:51.923Z,-18.1839,-177.9633,182.0367,565.192,-565.192,4.4,11.84,6.264,0.05
2024-12-21T12:03:38.916Z,-15.4451,-173.5715,186.4285,71.087,-71.087,4.8,13.62,6.894,0.052
2025-07-14T16:35:02.652Z,-16.814,-177.4186,182.5814,414.293,-414.293,4.5,10.51,6.556,0.05
2025-02-17T19:18:20.092Z,-17.6144,-178.6326,181.3674,543.835,-543.835,4.6,10.46,7,0.051
2025-03-01T23:52:24.769Z,-22.133,-179.552,180.448,590.686,-590.686,4.8,11.03,7.107,0.053
2025-01-12T15:03:57.239Z,-17.8504,-178.4485,181.5515,608.249,-608.249,5,12.47,6.992,0.053
2024-12-03T15:28:45.914Z,-15.6409,-177.708,182.292,425.751,-425.751,4.2,13.3,7.195,0.051
2025-09-04T11:10:15.301Z,-19.4817,169.7526,169.7526,34.312,-34.312,5.1,7.82,4.413,0.054
2025-08-01T04:59:36.708Z,-13.3905,167.1888,167.1888,186.092,-186.092,4.7,6.95,5.876,0.053
2025-02-22T18:44:48.987Z,-23.6186,178.8386,178.8386,572.971,-572.971,4.5,10.89,6.862,0.053
2024-10-15T15:49:40.214Z,-23.0131,-179.1091,180.8909,397.521,-397.521,4.5,11.43,6.831,0.054
2024-11-21T11:19:23.279Z,-22.1188,-179.6301,180.3699,586.691,-586.691,4.6,12.94,9.612,0.052
2025-05-23T20:32:30.002Z,-20.7408,-178.6838,181.3162,598.344,-598.344,4.4,11.69,6.507,0.053
2025-10-19T01:09:21.471Z,-17.9336,-178.4451,181.5549,502.955,-502.955,4.2,11.95,7.037,0.051
2025-04-20T15:15:05.589Z,-13.6961,166.9755,166.9755,109.747,-109.747,4.6,10.21,4.421,0.053
2025-04-02T11:36:37.785Z,-22.2244,-179.5992,180.4008,590.393,-590.393,4.8,12.91,9.036,0.054
2025-08-01T05:52:01.392Z,-20.8541,-178.4008,181.5992,565.849,-565.849,4.2,15.09,8.945,0.051
2024-11-10T17:53:19.260Z,-19.0343,169.4737,169.4737,286.821,-286.821,4.6,10.07,7.824,0.053
2025-04-21T09:28:17.879Z,-18.149,-178.1557,181.8443,546.757,-546.757,4.3,13.14,7.621,0.052
2025-07-17T09:07:55.679Z,-20.4628,-178.2959,181.7041,561.719,-561.719,4.8,12.06,6.464,0.055
2025-09-15T20:29:21.674Z,-17.9551,-177.8607,182.1393,629.043,-629.043,4.7,12.83,9.057,0.054
2025-10-25T08:12:28.380Z,-14.6636,167.3723,167.3723,239.041,-239.041,4.8,6.67,7.384,0.055
2024-11-29T17:10:25.222Z,-16.2798,-175.6823,184.3177,353.222,-353.222,4.3,4,6.222,0.054
2025-10-16T18:43:38.848Z,-18.0759,-178.2019,181.7981,565.089,-565.089,4.3,11.92,5.816,0.053
2025-05-09T12:37:23.812Z,-13.3912,167.9925,167.9925,622.667,-622.667,4.2,10.74,7.166,0.053
2025-05-18T19:59:07.414Z,-14.1343,167.3171,167.3171,199.482,-199.482,4.6,12.04,5.019,0.055
2025-03-30T12:18:50.362Z,-20.3036,-174.0718,185.9282,29,-29,7,4.83,2.971,0.031
2025-01-18T06:04:40.236Z,-20.7074,-178.7708,181.2292,612.463,-612.463,4.8,13.84,8.509,0.056
2024-10-10T20:37:36.285Z,-16.4876,-174.6807,185.3193,227.336,-227.336,4.6,8.1,7.244,0.055
2025-07-06T10:39:13.774Z,-21.2138,-178.8106,181.1894,583.314,-583.314,4.4,12.81,6.656,0.055
2025-02-01T13:52:28.279Z,-23.5565,-177.4062,182.5938,176.786,-176.786,4.8,12.29,5.954,0.057
2025-02-16T18:38:07.328Z,-17.0118,-177.0734,182.9266,403.013,-403.013,4.4,8.15,7.369,0.055
2025-04-28T12:37:04.098Z,-17.8695,-178.5089,181.4911,528.22,-528.22,4.2,12.41,7.016,0.054
2025-07-16T16:35:38.384Z,-17.2873,-177.093,182.907,383.261,-383.261,4.6,10.56,6.773,0.056
2024-12-04T07:42:54.098Z,-15.7188,-174.3113,185.6887,187.961,-187.961,4.9,7.34,4.585,0.058
2024-12-06T10:28:40.561Z,-19.665,-174.4239,185.5761,62.253,-62.253,5.1,10.99,6.925,0.059
2025-10-05T19:39:23.954Z,-23.4303,179.0358,179.0358,559.959,-559.959,4.6,13.78,9.717,0.057
2025-04-29T13:20:05.307Z,-20.8807,-178.7647,181.2353,599.632,-599.632,4.3,13.58,8.669,0.058
2025-05-11T00:49:52.945Z,-23.7095,179.3357,179.3357,532.483,-532.483,4.7,12.9,7.787,0.058
2025-08-17T05:06:25.755Z,-14.9069,167.3469,167.3469,134.987,-134.987,4.9,12.44,7.568,0.058
2025-07-05T15:45:40.140Z,-24.668,179.9121,179.9121,513.356,-513.356,4.3,11.2,7.232,0.058
2025-04-03T13:58:13.464Z,-17.7114,168.1013,168.1013,33.666,-33.666,4.8,7.58,5.434,0.062
2025-04-04T08:00:48.044Z,-15.5414,-174.5718,185.4282,175.695,-175.695,4.5,11.07,5.325,0.057
2025-01-24T08:58:32.965Z,-18.6482,-177.8166,182.1834,628.042,-628.042,4.1,14.45,9.629,0.057
2024-12-17T04:18:41.361Z,-17.8874,168.0086,168.0086,30.324,-30.324,5.4,9.26,3.962,0.061
2025-01-03T10:31:43.031Z,-17.9938,-178.3042,181.6958,514.384,-514.384,4.3,11.81,8.272,0.056
2025-03-28T01:53:55.681Z,-15.9497,168.139,168.139,167.556,-167.556,5,10.14,5.256,0.06
2025-05-30T16:45:08.321Z,-22.2178,-175.8971,184.1029,78.794,-78.794,5.2,12.32,9.038,0.061
2025-09-28T14:45:53.887Z,-18.0293,-178.3832,181.6168,606.532,-606.532,4.3,12.54,8.65,0.056
2025-06-22T02:12:43.114Z,-17.98,-178.3576,181.6424,605.504,-605.504,4.5,13.37,6.838,0.061
2025-10-02T14:00:32.115Z,-15.2005,167.4934,167.4934,156.967,-156.967,5,10.57,5.532,0.06
2025-04-11T23:53:19.900Z,-23.5138,179.9381,179.9381,558.885,-558.885,4.5,13.59,8.302,0.058
2025-03-24T23:12:44.254Z,-18.8371,-177.6956,182.3044,613.686,-613.686,4.4,12.15,7.508,0.058
2024-11-01T05:24:10.798Z,-18.822,169.0731,169.0731,230.633,-230.633,4.6,6.17,7.228,0.058
2025-07-01T16:35:28.193Z,-17.732,-178.6941,181.3059,573.74,-573.74,4.3,11.47,8.199,0.057
2025-09-03T13:45:33.556Z,-20.5024,-177.8381,182.1619,532.426,-532.426,4.7,12.6,7.902,0.061
2025-05-16T14:57:03.467Z,-17.778,168.2859,168.2859,63.396,-63.396,4.6,8.54,7.159,0.059
2025-01-21T15:26:44.730Z,-20.3259,-178.6064,181.3936,594.787,-594.787,4.2,11.99,6.448,0.06
2025-04-28T17:22:02.263Z,-17.3626,-175.378,184.622,258.318,-258.318,4.6,10.9,7.835,0.059
2025-01-29T20:15:41.540Z,-17.7323,-178.891,181.109,554.907,-554.907,4.4,14.24,7.812,0.058
2025-04-05T16:11:22.737Z,-20.8213,-178.6847,181.3153,586.486,-586.486,4.2,12.96,7.363,0.06
2025-11-07T17:46:44.355Z,-23.4136,179.9723,179.9723,549.119,-549.119,4.5,9.89,6.638,0.059
2025-04-01T18:46:43.704Z,-18.2601,-177.838,182.162,579.992,-579.992,4.6,11.59,6.443,0.06
2025-08-11T06:53:04.044Z,-18.7187,-174.7279,185.2721,87.54,-87.54,4.7,11,3.383,0.06
2025-03-16T07:27:16.019Z,-24.2731,179.9045,179.9045,516.542,-516.542,4.6,6.58,9.183,0.059
2025-10-31T06:20:21.289Z,-18.9241,169.2973,169.2973,237.812,-237.812,4.6,8.17,7.604,0.059
2024-12-12T08:47:40.963Z,-17.9983,-178.4779,181.5221,591.984,-591.984,4.5,14.51,8.97,0.06
2025-04-04T08:01:50.510Z,-15.4796,-174.5199,185.4801,177.798,-177.798,5.3,11.49,7.12,0.063
2025-05-17T20:56:18.830Z,-17.5528,-174.3787,185.6213,86.762,-86.762,4.7,10.46,6.885,0.061
2024-11-16T15:43:59.785Z,-14.8219,167.2572,167.2572,129.55,-129.55,4.9,9.56,4.888,0.063
2025-01-10T01:34:40.147Z,-19.6161,-175.0999,184.9001,11.931,-11.931,5.3,9.11,3.75,0.064
2025-02-20T14:36:22.900Z,-12.8097,166.9358,166.9358,196.919,-196.919,4.6,12.86,2.947,0.06
2025-03-23T10:03:42.690Z,-18.0583,-178.0454,181.9546,630.028,-630.028,4.2,12.97,7.883,0.059
2025-10-10T10:49:09.569Z,-17.7094,-178.6979,181.3021,569.031,-569.031,4.2,14.72,9.208,0.059
2025-08-20T15:14:16.823Z,-21.361,-179.4138,180.5862,600.638,-600.638,4.4,12.48,9.196,0.06
2025-09-05T01:27:41.972Z,-23.3907,-175.4457,184.5543,36.768,-36.768,5,9.79,5.818,0.063
2025-07-24T23:37:56.601Z,-14.9093,-175.7016,184.2984,314.151,-314.151,6.6,8.43,5.206,0.035
2025-11-01T07:30:40.748Z,-14.9639,-177.4117,182.5883,361.049,-361.049,4.5,15.03,9.084,0.061
2025-03-31T22:35:31.367Z,-23.3005,179.6822,179.6822,543.412,-543.412,4.9,11.33,7.101,0.063
2025-01-31T10:29:51.568Z,-25.0257,179.7749,179.7749,512.345,-512.345,4.3,11.63,8.301,0.06
2024-12-12T19:41:36.273Z,-17.4186,-178.8261,181.1739,547.715,-547.715,4.9,11.91,7.76,0.063
2025-01-22T18:42:00.710Z,-22.5521,-179.2497,180.7503,542.558,-542.558,4.6,11.82,7.366,0.062
2025-01-09T14:48:41.632Z,-14.3201,170.9154,170.9154,623.083,-623.083,4.5,13.25,8.09,0.062
2025-10-03T17:14:18.891Z,-17.4863,-179.0531,180.9469,550.909,-550.909,4.2,14.41,7.773,0.062
2024-10-28T22:33:55.880Z,-25.9519,179.8795,179.8795,491.128,-491.128,4.8,10.91,6.516,0.063
2025-10-06T18:11:05.636Z,-17.5347,-178.4236,181.5764,530.45,-530.45,4.4,13.86,8.549,0.061
2025-04-19T12:38:04.676Z,-18.5777,-175.4537,184.5463,204.728,-204.728,4.5,13.33,8.488,0.062
2025-07-15T12:47:53.828Z,-19.1652,-177.1744,182.8256,335.954,-335.954,4.4,13.95,7.948,0.062
2025-09-05T13:59:06.746Z,-25.4394,-177.1288,182.8712,137.709,-137.709,4.6,12.9,6.873,0.063
2025-05-20T12:53:03.948Z,-23.2924,179.9279,179.9279,566.601,-566.601,4.8,13.46,8.926,0.065
2024-10-24T01:52:52.605Z,-15.5195,-177.7653,182.2347,428.383,-428.383,4.3,14.44,7.157,0.062
2025-11-20T23:31:41.809Z,-17.9456,-177.894,182.106,621.063,-621.063,4.3,15.16,8.591,0.063
2025-01-13T16:35:21.647Z,-18.1807,-178.3072,181.6928,496.617,-496.617,4.5,13.56,6.481,0.063
2025-03-19T20:47:31.933Z,-17.472,-178.7019,181.2981,548.194,-548.194,4.8,10.64,5.281,0.065
2024-12-17T01:47:25.741Z,-17.6914,168.0842,168.0842,54.372,-54.372,7.3,6.75,4.068,0.036
2025-08-23T17:06:45.611Z,-17.7943,-178.6656,181.3344,565.087,-565.087,4.3,13.08,8.307,0.062
2024-11-03T11:17:45.766Z,-21.3804,-178.9192,181.0808,574.162,-574.162,4.4,12.76,7.682,0.064
2024-11-05T00:31:17.684Z,-20.1847,-174.0652,185.9348,44.145,-44.145,5,10.7,5.253,0.067
2025-11-13T03:31:52.836Z,-18.3578,-178.3402,181.6598,646.822,-646.822,4.4,14.84,9.739,0.064
2024-10-17T01:28:44.548Z,-22.3781,-179.5165,180.4835,579.487,-579.487,4.5,12.47,8.286,0.064
2024-10-21T16:02:44.463Z,-17.5017,-178.2268,181.7732,535.852,-535.852,4.6,13.02,6.953,0.065
2025-05-11T11:22:21.597Z,-17.6883,168.3085,168.3085,60,-60,5.9,7.12,1.888,0.037
2025-11-08T16:18:26.047Z,-20.7444,-178.6741,181.3259,591.479,-591.479,4.3,13.61,7.544,0.067
2025-05-28T21:15:10.559Z,-29.4061,-178.7471,181.2529,210.988,-210.988,4.8,13.06,6.152,0.067
2025-02-27T01:11:48.864Z,-18.5825,-177.758,182.242,565.968,-565.968,4.5,14.35,6.141,0.065
2025-07-29T02:21:28.675Z,-19.564,-176.4719,183.5281,308.266,-308.266,4.6,11.54,5.504,0.066
2025-10-26T11:48:22.969Z,-18.8558,169.376,169.376,257.339,-257.339,4.2,10.45,7.75,0.064
2025-06-06T13:19:44.633Z,-21.3216,-179.1297,180.8703,579.922,-579.922,4.3,11.14,7.621,0.065
2025-09-28T10:06:13.742Z,-19.8405,-175.8004,184.1996,180.448,-180.448,4.4,13.01,7.383,0.065
2025-05-10T00:39:35.581Z,-20.0054,-178.2834,181.7166,622.929,-622.929,4.6,12.74,5.763,0.066
2025-03-21T20:02:54.716Z,-17.7042,-175.1114,184.8886,202.308,-202.308,4.7,8.44,5.717,0.067
2024-11-30T01:19:39.420Z,-22.1996,-178.1363,181.8637,355.401,-355.401,4.5,12.33,8.397,0.067
2025-08-10T18:07:50.069Z,-24.1417,179.857,179.857,533.267,-533.267,4.4,11.13,8.282,0.066
2025-07-13T22:38:17.572Z,-23.298,-177.1322,182.8678,185.588,-185.588,4.5,14.32,7.956,0.066
2025-07-24T22:11:02.402Z,-20.2638,-178.4018,181.5982,594.8,-594.8,4.3,14.62,7.648,0.066
2025-03-17T19:22:52.514Z,-18.0798,-178.0318,181.9682,584.809,-584.809,4.4,9.34,7.266,0.066
2025-02-25T16:41:54.323Z,-17.9688,-178.3158,181.6842,613.028,-613.028,4.2,10.9,7.166,0.066
2025-10-14T15:42:56.469Z,-12.7461,166.5623,166.5623,130.729,-130.729,4.6,8.97,5.716,0.069
2025-02-20T20:39:40.168Z,-21.2856,-178.6986,181.3014,552.906,-552.906,4.5,10.16,7.7,0.067
2025-08-23T20:38:44.437Z,-20.238,-177.7084,182.2916,505.13,-505.13,4.5,13.48,6.461,0.067
